language,gender,task,langtask,speaker,scenario,condition1,condition2,dur,notes,f0mnhz,f0mdhz,f0sdhz,f0mihz,f0mahz,f0rghz ,f0mnvst,f0mdvst,f0sdvst,f0mivst,f0mavst,f0rgvst,inmn,inmd,inrange,jitloc,jitrap,jitppq5,periodsd,shimloc,shimapq11,shimapq3,h1mh2mn,slopen0114,slopen5228,mnHNR,mnNHR,jitlocvr,jitrapvr,shimlocvr,shimapq3vr
Japanese,F,epr,epr_jpn,11,10,cas,casual,5.052,,214.5,226.8,48.1,97.4,288.8,191.4,92.34,93.9,4.97,-0.45,18.36,18.81,66.5,64.9,35,0.00805,0.00238,0.00374,0.0014,0.09527,0.09085,0.0361,0.63,-17.2,-22.1,15.7,0.0778,0.00805,0.00238,0.09527,0.0361
Japanese,F,epr,epr_jpn,11,10,pol,polite,6.912,,242.8,244.6,22.2,183,306.8,123.8,95.01,95.21,1.62,10.47,19.38,8.9,67,62.9,38.8,0.00974,0.00283,0.00531,0.0006,0.09236,0.08361,0.03367,5.4,-18.5,-22,15.5,0.1263,0.00974,0.00283,0.09236,0.03367
Japanese,F,epr,epr_jpn,11,1,cas,casual,6.082,,226.4,233.8,50.3,94.8,301,206.2,93.28,94.43,4.95,-0.92,19.08,20,67.1,64.8,40.4,0.00886,0.00256,0.0041,0.0016,0.07991,0.0665,0.03237,3.48,-20.2,-21.6,16.2,0.1034,0.00886,0.00256,0.07991,0.03237
Japanese,F,epr,epr_jpn,11,1,pol,polite,7.625,,232.1,234.8,36.8,99.1,333.1,234,94.03,94.5,3.33,-0.16,20.83,20.98,65.7,62.8,37.6,0.00994,0.00304,0.00395,0.0015,0.08097,0.06379,0.03024,0.28,-20.8,-22.5,15.6,0.1114,0.00994,0.00304,0.08097,0.03024
Japanese,F,epr,epr_jpn,11,2,cas,casual,5.848,,239.3,240.2,19.1,195.3,299,103.8,94.78,94.89,1.38,11.58,18.96,7.38,65.5,62,35.7,0.00896,0.00244,0.00403,0.0008,0.07453,0.06767,0.02613,4.3,-15.9,-20.5,15.7,0.0956,0.00896,0.00244,0.07453,0.02613
Japanese,F,epr,epr_jpn,11,2,pol,polite,7.111,,247.2,252.2,24.4,201.2,310.2,109,95.31,95.74,1.73,12.1,19.6,7.5,66.3,61.1,38,0.00883,0.00241,0.00444,0.0006,0.07831,0.07085,0.02583,4.72,-20.1,-21.9,15.9,0.1143,0.00883,0.00241,0.07837,0.02585
Japanese,F,epr,epr_jpn,11,3,cas,casual,6.725,,230.8,229.7,28.9,96.6,294.6,198,94.04,94.12,2.54,-0.59,18.7,19.3,65,63.4,31.4,0.00786,0.0025,0.00416,0.0007,0.07699,0.06695,0.02963,6.51,-20.6,-19.7,16.6,0.0839,0.00786,0.0025,0.07699,0.02963
Japanese,F,epr,epr_jpn,11,3,pol,polite,8.105,,221.9,235,54.3,104.1,316.5,212.5,92.84,94.52,5.23,0.69,19.95,19.26,65.5,62.8,34.5,0.01028,0.00318,0.00494,0.0016,0.09667,0.0821,0.04021,-0.95,-20.1,-20.3,14.4,0.1264,0.01028,0.00318,0.09648,0.04005
Japanese,F,epr,epr_jpn,11,4,cas,casual,8.058,,221.6,234.4,61.4,96.9,328.6,231.7,92.6,94.47,6.07,-0.55,20.52,21.07,66,63,36.7,0.00976,0.00318,0.00502,0.0017,0.09851,0.0873,0.03804,0.007,-20.3,-20.7,14.9,0.1028,0.00976,0.00318,0.09851,0.03804
Japanese,F,epr,epr_jpn,11,4,pol,polite,9.415,,231.1,243,49.4,100,315.9,215.9,93.67,95.1,4.83,0.005,19.91,19.91,66.3,63,35.5,0.0095,0.00286,0.0048,0.0011,0.08973,0.08253,0.03298,3.32,-19.6,-21.1,15.4,0.1081,0.0095,0.00286,0.08973,0.03298
Japanese,F,epr,epr_jpn,11,5,cas,casual,7.883,,229,236.2,43.6,103,320.5,217.4,93.65,94.6,4.15,0.52,20.16,19.64,65.9,64.2,35.1,0.01026,0.00308,0.00481,0.0016,0.08814,0.09052,0.03209,-0.04,-20.2,-19.9,15.3,0.1015,0.01026,0.00308,0.08814,0.03209
Japanese,F,epr,epr_jpn,11,5,pol,polite,8.175,,247.6,250.3,29.8,106.4,316.2,209.8,95.27,95.61,2.46,1.07,19.93,18.86,66.2,64.1,36.4,0.01001,0.00294,0.00496,0.0008,0.085,0.083,0.03149,4.74,-19.7,-21.1,15.7,0.1098,0.01001,0.00294,0.085,0.03149
Japanese,F,epr,epr_jpn,11,6,cas,casual,6.922,,229.9,230.7,32.9,96,306.7,210.7,93.9,94.2,3.19,-0.65,19.4,20.05,69.3,65.8,38.1,0.01194,0.00345,0.00491,0.0009,0.08984,0.0825,0.03334,4.27,-16.9,-23.9,15.1,0.1168,0.01194,0.00345,0.08984,0.03334
Japanese,F,epr,epr_jpn,11,6,pol,polite,8.528,,241.1,231.3,27.1,199.3,321.1,121.8,94.86,94.25,1.86,11.94,20.2,8.25,69,65.3,38.8,0.00773,0.00196,0.00389,0.0005,0.08401,0.08672,0.02588,4.28,-15.4,-23.3,16.9,0.0903,0.00773,0.00196,0.08401,0.02588
Japanese,F,epr,epr_jpn,11,7,cas,casual,6.737,,229.5,229.8,28.5,97.4,299.9,202.4,93.93,94.13,2.71,-0.45,19.01,19.46,67,64.7,34.8,0.00924,0.00286,0.00503,0.0008,0.08725,0.07467,0.03411,1.93,-19.6,-20.4,15.3,0.1215,0.00924,0.00286,0.08725,0.03411
Japanese,F,epr,epr_jpn,11,7,pol,polite,8.292,,220,228.5,41.5,102,294.8,192.8,92.95,94.03,4.18,0.34,18.72,18.37,65.6,63.2,33.2,0.00953,0.00299,0.00508,0.0007,0.09394,0.08598,0.03611,6.43,-18.2,-19.3,15.7,0.0982,0.00953,0.00299,0.09371,0.03567
Japanese,F,epr,epr_jpn,11,8,cas,casual,8.14,,240.8,238.8,24.8,193.3,313.8,120.4,94.85,94.8,1.75,11.41,19.79,8.38,68,64.9,39.5,0.00843,0.00238,0.00466,0.0004,0.08005,0.06927,0.02546,4.38,-15.7,-22.5,16.5,0.0878,0.00843,0.00238,0.08005,0.02546
Japanese,F,epr,epr_jpn,11,8,pol,polite,9.544,,235.7,240,42.5,98.9,326.1,227.2,94.19,94.88,3.92,-0.14,20.47,20.61,68.6,64.8,37.2,0.0078,0.00216,0.00377,0.0009,0.08799,0.07888,0.0295,3.29,-16.5,-23.1,16.3,0.0827,0.0078,0.00216,0.08806,0.0295
Japanese,F,epr,epr_jpn,11,9,cas,casual,7.883,,233.7,240.9,37.2,94.6,297.4,202.8,94.11,94.94,3.62,-0.96,18.87,19.82,65.9,63,37.1,0.00928,0.00256,0.0046,0.0013,0.07785,0.07404,0.03124,0.97,-17.3,-21.5,15.5,0.1086,0.00928,0.00256,0.07785,0.03124
Japanese,F,epr,epr_jpn,11,9,pol,polite,8.397,,228.1,237.1,54.5,100,324.2,224.3,93.32,94.67,5.3,-0.003,20.36,20.37,66.2,62.3,37.8,0.0123,0.00351,0.00483,0.0017,0.08308,0.07044,0.03377,-0.08,-20,-22.5,14.7,0.1304,0.0123,0.00351,0.08271,0.03346
Japanese,F,epr,epr_jpn,13,10,cas,casual,5.31,,226,228.3,24.5,181.5,297.1,115.6,93.74,94.02,1.89,10.32,18.85,8.53,73.4,69,45.6,0.0102,0.00287,0.00521,0.0006,0.07436,0.05701,0.02335,5.91,-16.5,-18,18,0.0736,0.0102,0.00287,0.07436,0.02335
Japanese,F,epr,epr_jpn,13,10,pol,polite,7.115,,237.4,242.6,28.1,178.8,299.7,120.9,94.57,95.07,2.1,10.06,19,8.93,74.4,66.7,47.5,0.01087,0.00287,0.0054,0.0006,0.07768,0.06893,0.02538,9.26,-19.5,-20.2,17.9,0.0861,0.01087,0.00287,0.0775,0.02522
Japanese,F,epr,epr_jpn,13,1,cas,casual,6.267,,221.2,219.2,28.2,174.4,304.9,130.6,93.34,93.31,2.13,9.63,19.3,9.68,73.1,68.9,45.5,0.00967,0.00278,0.00522,0.0006,0.06977,0.0544,0.02285,12.39,-20,-17.8,18.8,0.0563,0.00967,0.00278,0.06977,0.02285
Japanese,F,epr,epr_jpn,13,1,pol,polite,6.772,,222,223.1,33.6,87.6,313.9,226.3,93.31,93.62,2.94,-2.28,19.8,22.08,74.1,69,43.2,0.01196,0.00321,0.00624,0.0007,0.06712,0.06093,0.02021,9.01,-22.2,-21.8,18.6,0.0948,0.01196,0.00321,0.06712,0.02021
Japanese,F,epr,epr_jpn,13,2,cas,casual,6.611,,224.2,230.1,24.7,171.5,291.1,119.6,93.6,94.15,1.95,9.34,18.49,9.15,72.5,66.1,44.3,0.00909,0.00234,0.00445,0.0006,0.07958,0.07842,0.02454,7.03,-19.6,-21,18.8,0.0769,0.00909,0.00234,0.07958,0.02454
Japanese,F,epr,epr_jpn,13,2,pol,polite,7.212,,225.7,231.7,24.9,177,277.9,100.8,93.71,94.27,1.97,9.9,17.69,7.8,73.2,67.7,44.2,0.01095,0.00283,0.00529,0.0008,0.0771,0.06843,0.02144,7.58,-21.1,-18.3,18.2,0.0958,0.01095,0.00283,0.0771,0.02144
Japanese,F,epr,epr_jpn,13,3,cas,casual,6.536,,224.1,212.3,32.4,163.3,300.3,136.9,93.52,92.76,2.44,8.49,19.03,10.53,73.3,68.6,45,0.00967,0.00243,0.00478,0.0006,0.06995,0.06793,0.02296,8.77,-21.1,-20.6,18.8,0.0771,0.00967,0.00243,0.06995,0.02296
Japanese,F,epr,epr_jpn,13,3,pol,polite,7.512,,225.2,221.3,31.7,168.5,322.1,153.6,93.61,93.48,2.39,9.04,20.25,11.21,74.2,69.3,38.4,0.00993,0.00248,0.00426,0.0007,0.07194,0.06873,0.02112,6.73,-20.9,-20.1,18.5,0.0713,0.00993,0.00248,0.07194,0.02112
Japanese,F,epr,epr_jpn,13,4,cas,casual,8.188,,224.5,219.2,27.4,173.2,282.4,109.2,93.6,93.31,2.11,9.54,17.87,8.33,73.7,70,43.5,0.00907,0.00237,0.00467,0.0006,0.06048,0.05618,0.0186,7.25,-21.2,-20.7,20.1,0.0588,0.00907,0.00237,0.06048,0.0186
Japanese,F,epr,epr_jpn,13,4,pol,polite,9.82,,226.4,230.6,37.1,86.7,311,224.3,93.59,94.19,3.37,-2.47,19.64,22.11,72.6,67.3,41.4,0.01097,0.00299,0.00516,0.001,0.07198,0.06229,0.02337,6.39,-20.9,-20.5,17.8,0.0878,0.01097,0.00299,0.07198,0.02337
Japanese,F,epr,epr_jpn,13,5,cas,casual,7.716,,231.5,232.5,36.9,91,300.6,209.7,93.96,94.33,3.5,-1.64,18.97,20.61,74.2,70.6,43.9,0.00935,0.00272,0.00449,0.0011,0.06476,0.06044,0.0215,4.6,-21,-21.9,20.9,0.0738,0.00935,0.00272,0.06476,0.0215
Japanese,F,epr,epr_jpn,13,5,pol,polite,7.92,,232.9,233.5,30.6,168,300.4,132.4,94.21,94.41,2.31,8.98,19.03,10.05,74.5,70,40.1,0.01021,0.00287,0.00494,0.0012,0.06084,0.0582,0.02029,8.18,-22,-17,19.9,0.0787,0.01021,0.00287,0.06084,0.02029
Japanese,F,epr,epr_jpn,13,6,cas,casual,6.03,,221.7,218.7,25,165.9,290.7,124.8,93.4,93.27,1.93,8.76,18.47,9.71,72.5,68.3,44.1,0.01059,0.00313,0.00573,0.0005,0.07649,0.06461,0.0268,5.21,-18.9,-19.8,17.6,0.0891,0.01059,0.00313,0.07649,0.0268
Japanese,F,epr,epr_jpn,13,6,pol,polite,7.652,,225.5,224,33.9,93.8,301.3,207.5,93.57,93.69,3,-1.11,19.09,20.2,73.9,67.7,45.2,0.01145,0.00323,0.00646,0.0006,0.07602,0.07187,0.02326,7.89,-20.9,-19,17.8,0.0936,0.01145,0.00323,0.07602,0.02326
Japanese,F,epr,epr_jpn,13,7,cas,casual,7.04,,216.7,223.1,34,91.6,287.5,195.8,92.82,93.62,3.55,-1.51,18.26,19.76,72.6,68.9,41.4,0.00896,0.00247,0.00432,0.0013,0.07108,0.06214,0.02476,0.77,-18.8,-18.7,17.6,0.0776,0.00896,0.00247,0.07099,0.02476
Japanese,F,epr,epr_jpn,13,7,pol,polite,7.265,,225.9,229.7,26.7,93.2,300.6,207.4,93.69,94.12,2.39,-1.22,19.04,20.26,72.7,69.3,40.3,0.01157,0.00294,0.00565,0.0007,0.07439,0.06264,0.02265,6.62,-20.4,-19.2,18.2,0.0871,0.01157,0.00294,0.07439,0.02265
Japanese,F,epr,epr_jpn,13,8,cas,casual,8.296,,223.2,222.8,28.6,174.9,293,118.1,93.48,93.59,2.21,9.72,18.61,8.88,73.2,68.3,43.8,0.01083,0.00303,0.00596,0.0006,0.07294,0.06329,0.02255,6.61,-19.1,-21.9,18.5,0.0988,0.01083,0.00303,0.07278,0.02246
Japanese,F,epr,epr_jpn,13,8,pol,polite,9.165,,220.9,222.9,35.9,90.4,291,200.6,93.16,93.61,3.33,-1.75,18.49,20.24,73.4,68.6,40.8,0.01098,0.00303,0.00537,0.001,0.06977,0.06337,0.02156,7.78,-19.9,-22.4,18.4,0.0993,0.01098,0.00303,0.06977,0.02156
Japanese,F,epr,epr_jpn,13,9,cas,casual,7.501,,227.5,230.1,27.1,172.2,290.1,118,93.84,94.15,2.09,9.4,18.44,9.04,73,68.1,42.5,0.00812,0.00205,0.00382,0.0006,0.06463,0.05853,0.01872,7.35,-21.3,-20.8,19.9,0.0664,0.00812,0.00205,0.06465,0.01871
Japanese,F,epr,epr_jpn,13,9,pol,polite,6.922,,228.3,233.7,29.1,165.2,313.3,148.1,93.88,94.43,2.24,8.69,19.77,11.08,72.6,68.7,41.6,0.00881,0.00228,0.0043,0.0006,0.06628,0.05409,0.0186,6.56,-21.9,-21.4,18.9,0.0858,0.00881,0.00228,0.06628,0.0186
Japanese,F,epr,epr_jpn,14,10,cas,casual,5.022,,263.1,255.5,35.7,206.6,346.8,140.2,96.32,95.97,2.3,12.56,21.53,8.97,71.4,68.8,43.5,0.00722,0.00136,0.00252,0.0006,0.07178,0.0655,0.02028,3.41,-18.2,-20.9,19.6,0.0609,0.00722,0.00136,0.07178,0.02028
Japanese,F,epr,epr_jpn,14,10,pol,polite,6.087,,274.5,271.2,35.8,196.6,358.4,161.8,97.06,97,2.27,11.7,22.1,10.39,72,68.4,46,0.00957,0.00222,0.00444,0.0005,0.07736,0.07196,0.02154,4.52,-20.1,-27.5,17.9,0.0919,0.00957,0.00222,0.07736,0.02154
Japanese,F,epr,epr_jpn,14,1,cas,casual,5.078,,248.4,243.8,35.1,191.6,342.9,151.3,95.31,95.15,2.39,11.26,21.33,10.07,71,69.2,35.4,0.0081,0.00214,0.00403,0.0006,0.06558,0.05679,0.02133,5.12,-17.9,-26.5,19.3,0.0899,0.0081,0.00214,0.06558,0.02133
Japanese,F,epr,epr_jpn,14,1,pol,polite,6.439,,260.3,257.9,39.6,189.7,365.7,176,96.09,96.13,2.6,11.09,22.45,11.36,72.1,69.2,43,0.00845,0.00194,0.00375,0.0006,0.07263,0.07266,0.02047,5.79,-19.7,-26.9,18.8,0.0735,0.00845,0.00194,0.07263,0.02047
Japanese,F,epr,epr_jpn,14,2,cas,casual,5.507,,240.8,248.8,46.5,98.3,320.7,222.3,94.49,95.51,4.33,-0.29,20.17,20.46,72.3,68.9,43.4,0.00819,0.00218,0.00376,0.0011,0.07604,0.07037,0.02373,1.95,-18.6,-27.3,18.8,0.0656,0.00819,0.00218,0.07604,0.02373
Japanese,F,epr,epr_jpn,14,2,pol,polite,6.251,,249.1,249.1,22.6,188.7,308.9,120.1,95.45,95.53,1.58,11,19.52,8.53,72,68.1,42.6,0.00911,0.00262,0.00521,0.0005,0.08253,0.07137,0.02879,4.16,-22.1,-24,17.9,0.1142,0.00911,0.00262,0.08253,0.02879
Japanese,F,epr,epr_jpn,14,3,cas,casual,5.237,,234.7,229.1,24.5,178.8,290.3,111.4,94.41,94.07,1.79,10.06,18.43,8.37,69.3,67,36.9,0.00783,0.00175,0.00354,0.0006,0.07517,0.07104,0.02348,3.58,-21.4,-26.8,18.3,0.0825,0.00783,0.00175,0.07517,0.02345
Japanese,F,epr,epr_jpn,14,3,pol,polite,6.481,,241.2,236.4,35.4,116.2,325.2,209,94.77,94.62,2.75,2.59,20.41,17.82,69.7,67,36,0.0107,0.00313,0.00545,0.0009,0.08677,0.08755,0.02699,3.58,-22.9,-25.8,17.2,0.099,0.0107,0.00313,0.0868,0.02698
Japanese,F,epr,epr_jpn,14,4,cas,casual,7.687,,249.2,242.5,40.1,181.4,339.6,158.3,95.32,95.06,2.76,10.31,21.17,10.86,71.6,67.5,44.9,0.00871,0.00239,0.00483,0.0006,0.08007,0.06512,0.02186,1.05,-20.1,-28.8,18.5,0.0861,0.00871,0.00239,0.08,0.02178
Japanese,F,epr,epr_jpn,14,4,pol,polite,9.417,,258.6,251.9,43.7,178,350.6,172.6,95.93,95.72,2.89,9.98,21.72,11.74,71.8,68,46.3,0.00828,0.00204,0.00406,0.0007,0.07765,0.06971,0.02192,3.22,-20.6,-27.5,18.3,0.0818,0.00828,0.00204,0.07765,0.02192
Japanese,F,epr,epr_jpn,14,5,cas,casual,6.238,,249.7,246.4,33,180.2,367.2,187,95.42,95.34,2.27,10.2,22.52,12.32,71,69.1,37.3,0.00801,0.00188,0.004,0.0005,0.07397,0.07833,0.02157,6.33,-20.3,-25.9,18.8,0.0688,0.00801,0.00188,0.07397,0.02157
Japanese,F,epr,epr_jpn,14,5,pol,polite,7.163,,251.2,248.7,32.1,182.1,322.2,140.1,95.53,95.5,2.21,10.38,20.26,9.88,71.5,68.6,41.3,0.00885,0.00227,0.00408,0.0006,0.07655,0.07976,0.02445,3.37,-20.4,-26.1,17.6,0.0899,0.00885,0.00227,0.07655,0.02445
Japanese,F,epr,epr_jpn,14,6,cas,casual,5.835,,244.6,236.8,38.8,175.4,364.6,189.2,95.01,94.65,2.64,9.73,22.4,12.67,71.5,68.3,42.2,0.00968,0.00216,0.00426,0.0006,0.08012,0.08618,0.02287,3.02,-19.6,-28.1,18.4,0.0695,0.00968,0.00216,0.08012,0.02287
Japanese,F,epr,epr_jpn,14,6,pol,polite,7.01,,241.3,232.9,35.5,183.4,367.6,184.2,94.8,94.36,2.43,10.5,22.53,12.03,70.8,67.5,41.5,0.00939,0.00223,0.0044,0.0006,0.0749,0.06465,0.02399,2.36,-20.1,-25.8,17,0.0985,0.00939,0.00223,0.07497,0.02401
Japanese,F,epr,epr_jpn,14,7,cas,casual,5.841,,244.5,241.9,27.3,186.9,314.6,127.6,95.1,95.02,1.93,10.84,19.84,9,70.5,68.3,38.3,0.00859,0.00227,0.00449,0.0005,0.08139,0.07407,0.02535,1.86,-21.2,-24.6,18.6,0.0919,0.00859,0.00227,0.08139,0.02535
Japanese,F,epr,epr_jpn,14,7,pol,polite,6.399,,242.7,241.4,26.5,191.1,316.7,125.6,94.97,94.98,1.88,11.21,19.95,8.74,70.6,68.2,35.6,0.0078,0.00185,0.00373,0.0005,0.07537,0.06701,0.02478,1.87,-22.2,-26,18.3,0.0885,0.0078,0.00185,0.07534,0.02476
Japanese,F,epr,epr_jpn,14,8,cas,casual,7.509,,243.2,235.1,38.2,179.4,364.5,185.1,94.91,94.52,2.64,10.12,22.39,12.28,71.1,66.3,44.6,0.01023,0.00248,0.00473,0.0006,0.07735,0.07147,0.02317,4.27,-19.6,-26.8,17.8,0.0832,0.01023,0.00248,0.07735,0.02317
Japanese,F,epr,epr_jpn,14,8,pol,polite,8.491,,239.6,234.6,34.5,175.8,330.2,154.4,94.68,94.49,2.44,9.8,20.68,10.88,70.6,67.1,43.6,0.00944,0.00244,0.00486,0.0006,0.07752,0.06831,0.02653,4.03,-21.2,-27.1,17.4,0.0802,0.00944,0.00244,0.07752,0.02653
Japanese,F,epr,epr_jpn,14,9,cas,casual,7.123,,256.9,246.8,37.9,195,340.7,145.7,95.88,95.37,2.49,11.57,21.22,9.66,72.1,68.3,42.3,0.00995,0.00281,0.00536,0.0006,0.07032,0.05778,0.02236,1.31,-19,-26,19,0.0897,0.00995,0.00281,0.07032,0.02236
Japanese,F,epr,epr_jpn,14,9,pol,polite,7.757,,257.7,258.3,37.6,191.5,337.6,146.1,95.93,96.16,2.54,11.25,21.06,9.81,72.3,66.7,46.2,0.00912,0.00261,0.00509,0.0006,0.08436,0.06955,0.03415,2.76,-21.7,-27.4,17.1,0.104,0.00912,0.00261,0.08436,0.03415
Japanese,F,epr,epr_jpn,17,10,cas,casual,5.568,,187.4,190.8,20.4,147.7,230.3,82.6,90.49,90.91,1.91,6.75,14.44,7.68,67.3,62,39.5,0.01111,0.00304,0.00571,0.0006,0.10197,0.08297,0.03589,0.54,-16.9,-20.4,15.5,0.0993,0.01111,0.00304,0.10197,0.03589
Japanese,F,epr,epr_jpn,17,10,pol,polite,6.699,,192.4,191.1,20.4,151.1,255.6,104.5,90.96,90.94,1.82,7.22,16.24,9.03,69.2,63,42,0.01054,0.0029,0.00519,0.0009,0.10913,0.11205,0.0321,-0.54,-17.1,-21.3,14.6,0.1341,0.01058,0.00291,0.10921,0.03214
Japanese,F,epr,epr_jpn,17,1,cas,casual,5.991,minor change,179.1,171.7,19.9,134.8,243.4,108.6,89.48,89.09,1.9,5.27,15.4,10.13,65.7,60.3,36.7,0.01207,0.00348,0.00598,0.0011,0.10889,0.10928,0.04397,2.34,-16,-21.5,13.2,0.1325,0.01133,0.0035,0.10939,0.04417
Japanese,F,epr,epr_jpn,17,1,pol,polite,8.864,,182.8,183.4,22.8,144.2,239.8,95.6,90.04,90.22,2.16,6.34,15.14,8.8,66.3,60.5,38,0.0117,0.00331,0.00623,0.0007,0.08461,0.08623,0.02648,3.89,-15.7,-18.9,14.3,0.1257,0.0117,0.00331,0.08461,0.02648
Japanese,F,epr,epr_jpn,17,2,cas,casual,6.845,,187.9,194.1,19,146.7,226.7,79.9,90.55,91.21,1.81,6.64,14.17,7.52,66.8,57.5,41.3,0.00963,0.00245,0.00449,0.0008,0.09112,0.09196,0.0274,2.1,-16.5,-20.9,14.7,0.106,0.00963,0.00245,0.09112,0.0274
Japanese,F,epr,epr_jpn,17,2,pol,polite,7.582,,191.9,200.3,21.6,148.3,234.4,86,90.9,91.75,2.02,6.89,14.74,7.85,66.9,58.1,39.9,0.01049,0.00314,0.00583,0.0006,0.07397,0.0825,0.02213,2.16,-17.2,-20,14.2,0.125,0.01049,0.00314,0.07397,0.02213
Japanese,F,epr,epr_jpn,17,3,cas,casual,7.286,,186.6,185.4,19.9,148.3,228.9,80.6,90.42,90.41,1.85,6.82,14.3,7.48,66,59.8,40.8,0.01258,0.00339,0.00568,0.0011,0.10476,0.1277,0.02839,1.57,-16.8,-20.8,15.2,0.1078,0.01258,0.00339,0.10487,0.02845
Japanese,F,epr,epr_jpn,17,3,pol,polite,8.631,,183.4,180,21.8,145,251,106.1,90.11,89.9,2.03,6.43,15.94,9.5,65.5,59.8,37.9,0.0106,0.00314,0.00562,0.0007,0.09734,0.1056,0.03504,0.43,-14.6,-18.8,13.9,0.116,0.0106,0.00314,0.09734,0.03504
Japanese,F,epr,epr_jpn,17,4,cas,casual,8.322,,190.3,188.8,22.6,146.1,237.8,91.7,90.74,90.73,2.08,6.57,14.99,8.43,66.1,60.6,38.8,0.01024,0.00276,0.00535,0.0007,0.0992,0.10456,0.02801,-0.26,-16.8,-20.4,15.2,0.098,0.01024,0.00276,0.0992,0.02801
Japanese,F,epr,epr_jpn,17,4,pol,polite,11.251,,199.1,202.3,27.2,79.9,255.6,175.7,91.47,91.92,2.59,-3.89,16.24,20.14,67.8,59.6,41.2,0.01112,0.00309,0.00569,0.001,0.10644,0.10265,0.03242,2.11,-15.7,-17.8,14.4,0.1399,0.01112,0.00309,0.10644,0.03242
Japanese,F,epr,epr_jpn,17,5,cas,casual,7.812,,183.8,183,20.2,142.4,219.9,77.6,90.16,90.18,1.92,6.11,13.64,7.53,67.9,62.3,39.8,0.01032,0.00312,0.00562,0.0008,0.09355,0.09407,0.02746,3.1,-18,-22.5,15.1,0.1133,0.01032,0.00312,0.09366,0.02747
Japanese,F,epr,epr_jpn,17,5,pol,polite,8.271,,188.1,187.6,18.6,144.7,273.5,128.8,90.58,90.62,1.72,6.4,17.42,11.02,66.8,61.7,38.6,0.01106,0.00319,0.00567,0.0008,0.09178,0.10976,0.02899,1.53,-15.7,-19.9,14.3,0.1233,0.01106,0.00319,0.09173,0.02892
Japanese,F,epr,epr_jpn,17,6,cas,casual,7.674,,193.2,189.9,24.7,146.2,261.5,115.3,90.99,90.83,2.18,6.61,16.64,10.03,69.7,60.3,43.9,0.01087,0.00295,0.00545,0.0007,0.09549,0.09233,0.03189,2.08,-17.9,-21.2,14.8,0.1106,0.01087,0.00295,0.09549,0.03189
Japanese,F,epr,epr_jpn,17,6,pol,polite,7.981,,199.2,192.7,26.3,156.7,266.7,110.1,91.52,91.08,2.2,7.83,16.98,9.16,70.6,64.8,37.8,0.01117,0.00327,0.00597,0.0008,0.08601,0.07875,0.02708,0.06,-17.2,-20.4,14.5,0.1333,0.01117,0.00327,0.08601,0.02708
Japanese,F,epr,epr_jpn,17,7,cas,casual,7.771,,185.9,185.6,15.6,151.7,240.9,89.2,90.4,90.43,1.46,7.24,15.22,7.98,67.8,61.7,41.5,0.01085,0.0031,0.00564,0.0007,0.10144,0.10365,0.02906,-0.27,-16.9,-21.5,14.2,0.1342,0.01085,0.0031,0.10144,0.02906
Japanese,F,epr,epr_jpn,17,7,pol,polite,9.458,,192.3,193.8,18.8,148.8,241,92.2,90.96,91.18,1.73,6.88,15.23,8.35,67.6,60.5,39.3,0.01106,0.00321,0.00552,0.0006,0.09574,0.08985,0.03098,2.19,-16.7,-19.1,14.2,0.1291,0.01106,0.00321,0.09574,0.03098
Japanese,F,epr,epr_jpn,17,8,cas,casual,7.096,naturally low,181.8,181.7,20.2,142.8,238.8,96,89.97,90.07,1.91,6.17,15.07,8.9,66.5,61.5,36.2,0.01197,0.0033,0.00606,0.0008,0.10439,0.10495,0.0346,1.92,-17.9,-19.8,13.6,0.1336,0.01197,0.0033,0.10439,0.0346
Japanese,F,epr,epr_jpn,17,8,pol,polite,9.956,naturally low,178.4,177.2,19.6,140.4,235.6,95.3,89.65,89.63,1.87,5.87,14.84,8.97,66.2,60.5,37.8,0.01101,0.00298,0.00544,0.0008,0.09519,0.11531,0.02782,1.43,-17.2,-21.2,14.1,0.1142,0.01101,0.00298,0.09556,0.02791
Japanese,F,epr,epr_jpn,17,9,cas,casual,6.883,,185.5,189.9,22.7,141.3,249,107.7,90.29,90.82,2.17,5.99,15.78,9.79,66.4,58.7,37.8,0.01293,0.00409,0.00711,0.0007,0.10523,0.12895,0.0298,1.08,-16.3,-21.5,13.6,0.146,0.01293,0.00409,0.10523,0.0298
Japanese,F,epr,epr_jpn,17,9,pol,polite,8.154,,185.2,189.8,24.3,142.6,268.5,125.9,90.25,90.82,2.28,6.17,17.1,10.93,66.4,59.4,37.9,0.01083,0.00318,0.00595,0.0007,0.09101,0.10035,0.02889,0.98,-16.2,-19.8,14.2,0.1251,0.01083,0.00318,0.09101,0.02889
Japanese,F,epr,epr_jpn,18,10,cas,casual,5.486,,192.4,188.4,24.1,154.1,256.9,102.8,90.92,90.7,2.13,7.49,16.33,8.85,68.7,62.9,43.3,0.01039,0.00271,0.00506,0.0006,0.09698,0.10324,0.02658,-1.65,-11.3,-18.2,13.6,0.1264,0.01039,0.00271,0.09698,0.02658
Japanese,F,epr,epr_jpn,18,10,pol,polite,6.705,,186.9,184.9,18.9,144.9,235.7,90.7,90.47,90.37,1.73,6.43,14.84,8.41,67.5,61.9,39.7,0.0093,0.00269,0.00437,0.001,0.10464,0.11158,0.03381,-0.98,-11.4,-16.8,12.5,0.1468,0.0093,0.00269,0.10464,0.03381
